"","few hrs","stopped","age","income","device","living area","premium","months"
"3961","FALSE",0,27,3.15,"ios","urban",1,9
"3974","FALSE",0,46,3.5,"android","rest",1,1
"3982","TRUE",0,21,1.5344,"android","urban",1,11
"4016","FALSE",0,26,3.41,"ios","urban",1,6
"4023","FALSE",0,35,3.7,"ios","urban",1,0
"4044","FALSE",0,36,4.14,"ios","urban",1,18
"4063","FALSE",0,35,7,"ios","urban",1,0
"4083","FALSE",1,29,2.2,"android","urban",1,7
"4092","TRUE",0,29,2.06,"ios","urban",0,12
"4117","TRUE",3,36,4,"ios","urban",1,12
"4134","FALSE",0,32,3.05,"android","urban",0,10
"4144","FALSE",1,57,3.4838,"ios","urban",1,7
"4155","FALSE",0,24,3,"ios","urban",1,6
"4173","FALSE",0,53,2.45,"ios","urban",1,11
"4184","FALSE",0,31,2,"ios","urban",0,6
"4194","FALSE",0,54,4,"ios","urban",1,13
"4202","FALSE",0,46,3.48,"ios","rest",1,21
"4236","TRUE",0,38,4.475,"android","urban",1,15
"4254","FALSE",0,28,3,"android","urban",1,11
"4264","FALSE",0,27,2.3558,"ios","urban",1,5
"4272","FALSE",0,50,4.5,"ios","urban",1,11
"4282","FALSE",0,48,3.7,"ios","urban",0,7
"4316","FALSE",0,63,5.5,"ios","urban",1,15
"4344","FALSE",0,29,2.75,"ios","urban",1,3
"4352","FALSE",0,0,2.5,"android","urban",1,5
"4384","FALSE",0,27,2.6796,"android","urban",1,4
"4415","FALSE",0,20,1.5,"android","urban",1,3
"4424","TRUE",0,25,1.8804,"android","urban",1,5
"4445","FALSE",0,20,2.2348,"android","urban",0,5
"4494","FALSE",0,46,5,"ios","urban",1,7
"4503","FALSE",0,25,2.275,"ios","urban",1,6
"4516","FALSE",0,55,3.4,"android","urban",1,7
"4543","FALSE",0,45,3.9,"android","urban",1,12
"4574","FALSE",0,54,4.3,"ios","urban",1,6
"4584","FALSE",0,28,3.5,"ios","urban",0,7
"4603","FALSE",1,30,4,"ios","urban",1,7
"4663","TRUE",0,24,2.2,"android","urban",0,0
"4683","FALSE",0,34,3.5,"android","urban",1,13
"4692","TRUE",1,31,4.35,"android","urban",1,5
"4704","TRUE",0,39,1.6,"android","urban",1,1
"4724","FALSE",1,43,4.8,"ios","urban",1,4
"4735","FALSE",0,30,3,"ios","urban",1,4
"4762","FALSE",0,22,2.3779,"android","urban",0,5
"4774","FALSE",0,38,2.3,"ios","urban",1,3
"4781","FALSE",0,40,8.1,"ios","urban",1,13
"4803","TRUE",0,34,1.944,"android","urban",1,1
"4845","FALSE",0,28,2.8,"android","urban",0,1
"4854","FALSE",0,22,1.95,"android","urban",1,0
"4863","TRUE",0,46,6.5,"android","urban",1,9
"4881","FALSE",1,37,3,"android","urban",1,9
"4896","FALSE",0,27,1.8,"ios","urban",1,4
"4912","FALSE",0,52,3.6,"ios","urban",1,13
"4932","TRUE",1,22,1.78,"android","urban",1,1
"4953","FALSE",0,46,4.9,"ios","urban",1,4
"4972","FALSE",0,42,3.235,"ios","urban",1,3
"5026","TRUE",5,25,3.3,"ios","urban",1,23
"5045","FALSE",0,28,4.375,"ios","urban",0,1
"5053","FALSE",0,27,2.35,"android","urban",1,2
"5074","TRUE",2,36,5.1,"ios","urban",1,8
"5106","FALSE",0,40,3.5,"ios","urban",1,0
"5122","FALSE",0,52,3.8,"ios","urban",1,5
"5134","FALSE",0,23,1.79,"android","urban",1,0
"5143","FALSE",0,38,5.1,"ios","urban",1,17
"5164","FALSE",0,50,7.1,"ios","urban",1,0
"5204","FALSE",0,40,4.81,"ios","urban",1,9
"5225","FALSE",0,42,2.7,"ios","urban",1,11
"5233","FALSE",0,39,5.4,"ios","rest",1,17
"5243","FALSE",0,37,8.124,"ios","rest",1,5
"5272","TRUE",0,29,1.511,"android","urban",1,15
"5284","TRUE",1,31,3,"ios","urban",1,2
"5315","FALSE",0,45,3.5,"ios","urban",1,13
"5323","FALSE",0,25,2.4,"android","urban",1,10
"5334","FALSE",0,27,2.32,"android","urban",1,0
"5353","FALSE",0,28,2.1,"ios","urban",0,11
"5362","FALSE",0,38,2.35,"android","urban",1,8
"5374","TRUE",0,47,2.8,"ios","urban",1,2
"5383","TRUE",2,52,3.7,"android","urban",1,6
"5415","FALSE",1,28,2.3,"ios","urban",1,14
"5433","TRUE",4,25,4,"android","urban",1,32
"5473","FALSE",0,26,2.75,"ios","urban",1,11
"5495","FALSE",0,34,2.1,"android","urban",1,0
"5504","FALSE",0,28,4,"ios","urban",1,0
"5513","FALSE",1,48,3,"ios","rest",1,12
"5523","FALSE",0,37,3.3,"android","urban",1,0
"5533","TRUE",3,45,2.35,"android","urban",1,15
"5563","FALSE",0,40,2.3115,"android","urban",1,9
"5572","TRUE",0,49,1.7,"android","urban",0,6
"5604","FALSE",0,34,3,"ios","urban",1,3
"5664","FALSE",0,52,1.8744,"ios","urban",1,4
"5693","FALSE",0,24,2.04,"android","urban",1,5
"5713","FALSE",0,22,2,"android","urban",1,7
"5724","FALSE",0,33,5.6,"ios","urban",1,4
"5755","FALSE",0,23,1.85,"android","urban",1,1
"5764","FALSE",0,24,2.9,"ios","urban",1,3
"5775","TRUE",0,27,2,"android","rest",1,2
"5854","FALSE",0,46,1.6,"android","urban",1,11
"5863","FALSE",0,19,1.8,"android","urban",1,0
"5873","FALSE",1,30,3.7,"android","urban",1,7
"5903","TRUE",1,45,2.6,"ios","urban",1,1
"5917","FALSE",0,27,2.675,"ios","urban",1,0
"5934","FALSE",0,25,2.1,"android","urban",1,5
"5982","TRUE",3,23,1.6213,"android","urban",0,4
"6024","TRUE",7,32,2.7161,"android","urban",0,10
"6063","FALSE",0,31,3.15,"ios","urban",1,9
"6095","TRUE",0,48,8.4,"ios","urban",1,0
"6115","FALSE",0,37,3,"ios","urban",0,4
"6123","FALSE",0,24,2.8,"ios","urban",1,3
"6134","FALSE",1,25,4.55,"ios","urban",1,10
"6143","FALSE",0,21,1.99,"android","urban",1,5
"6154","FALSE",0,49,4.5,"android","urban",1,0
"6222","FALSE",0,39,3.4064,"android","rest",1,7
"6273","FALSE",0,25,3.42,"android","urban",1,0
"6282","FALSE",0,22,6.7,"android","urban",1,6
"6293","FALSE",0,40,5.43,"android","urban",1,11
"6304","FALSE",0,24,1.62,"android","urban",0,4
"6315","FALSE",0,32,2.4192,"android","urban",1,7
"6333","FALSE",0,47,3.6,"ios","rest",1,12
"6345","FALSE",0,27,2.5,"android","urban",1,8
"6394","FALSE",0,21,2.7,"android","urban",1,10
"6443","FALSE",0,40,2.8,"android","urban",0,0
"6456","FALSE",0,25,1.6949,"android","urban",0,16
"6474","FALSE",1,40,2.25,"android","urban",1,10
"6526","FALSE",0,23,3,"android","urban",1,0
"6615","FALSE",0,39,3.68,"ios","urban",1,11
"6652","FALSE",0,26,3.1894,"android","urban",1,11
"6706","TRUE",0,35,2,"ios","urban",1,6
"6717","FALSE",0,32,2.85,"ios","urban",1,11
"6725","FALSE",0,24,3.095,"ios","urban",1,23
"6734","FALSE",0,25,1.5,"ios","urban",1,19
"6745","FALSE",0,57,4.8,"ios","urban",1,4
"6773","FALSE",0,28,3.35,"ios","urban",1,2
"6834","TRUE",7,37,3.5,"ios","urban",1,7
"6844","FALSE",0,30,3,"ios","urban",1,8
"6853","FALSE",0,35,2.34,"ios","urban",0,11
"6882","FALSE",0,27,2.216,"android","urban",1,2
"6903","TRUE",6,39,3.2,"android","urban",1,7
"6934","TRUE",2,36,3,"android","urban",1,16
"6945","FALSE",0,37,4.5,"ios","urban",1,16
"6974","FALSE",0,35,2.2,"ios","urban",1,9
"6983","FALSE",0,74,2.8065,"ios","urban",1,10
"6994","FALSE",0,28,2.4304,"ios","urban",1,17
"7005","FALSE",0,55,6.7,"ios","urban",1,13
"7055","FALSE",0,31,5.6,"ios","urban",0,8
"7063","FALSE",0,23,1.86,"android","urban",1,4
"7072","TRUE",0,27,1.64,"android","urban",1,0
"7083","FALSE",0,52,6.8,"android","urban",0,5
"7092","FALSE",0,23,1.8468,"android","urban",1,4
"7121","FALSE",0,36,2.2,"ios","urban",1,0
"7133","TRUE",1,23,1.8,"android","urban",1,2
"7143","TRUE",0,32,2.6,"android","urban",1,21
"7172","FALSE",0,29,4.22,"ios","urban",1,3
"7183","FALSE",0,38,4.0188,"android","urban",0,3
"7194","FALSE",0,26,3,"android","urban",1,8
"7204","FALSE",0,22,3.1532,"android","urban",0,3
"7214","FALSE",0,24,2.8,"android","urban",1,8
"7245","FALSE",0,34,3.5,"ios","urban",1,8
"7266","TRUE",0,24,2.5,"android","urban",0,0
"7273","FALSE",0,24,3.3,"android","urban",1,5
"7284","FALSE",0,37,2.2,"android","urban",1,4
"7323","FALSE",0,37,7,"ios","urban",1,5
"7363","TRUE",1,41,2.5,"ios","urban",1,8
"7392","FALSE",0,27,2.9,"android","urban",0,3
"7405","TRUE",3,39,4.7,"ios","urban",1,8
"7414","TRUE",2,23,1.725,"android","urban",0,5
"7435","FALSE",0,42,3.82,"android","urban",1,2
"7453","FALSE",0,32,2.4,"android","urban",0,1
"7484","FALSE",0,42,2.68,"android","urban",1,0
"7494","FALSE",0,32,6.3,"android","rest",1,7
"7503","FALSE",0,24,1.6,"android","urban",1,2
"7524","FALSE",0,29,2.1,"android","urban",1,7
"7544","FALSE",0,23,2.5,"ios","urban",1,4
"7552","TRUE",1,45,1.8,"android","rest",1,2
"7571","FALSE",0,25,3.4,"android","urban",1,7
"7584","FALSE",0,28,2.55,"android","urban",1,3
"7593","FALSE",0,47,4.92,"ios","rest",1,14
"7603","FALSE",0,26,3.9,"android","urban",1,13
"7625","FALSE",0,54,9,"ios","urban",1,6
"7653","FALSE",0,44,9,"android","urban",1,7
"7662","FALSE",0,20,2.1,"android","urban",0,6
"7696","FALSE",0,55,5.48,"ios","urban",1,4
"7716","FALSE",1,33,2.5,"android","urban",1,3
"7734","FALSE",0,36,6.5,"ios","urban",1,0
"7763","TRUE",3,31,3.25,"android","urban",1,7
"7772","TRUE",2,24,3,"android","urban",1,4
"7793","TRUE",7,33,7.5,"android","urban",1,8
"7806","FALSE",0,38,3.8,"ios","urban",1,6
"7835","TRUE",1,28,2.85,"android","urban",0,7
"7843","FALSE",0,28,2.6,"android","urban",1,4
"7854","FALSE",0,22,1.566,"android","urban",1,1
"7874","FALSE",0,39,3.1,"ios","urban",1,3
"7884","TRUE",0,25,1.5,"android","rest",0,1
"7905","FALSE",0,31,5.5,"ios","urban",1,7
"7918","FALSE",0,32,4.4,"ios","urban",1,8
"7954","FALSE",0,22,2,"android","urban",1,8
"7973","FALSE",0,27,2.2,"android","urban",1,8
"7984","FALSE",0,29,3.65,"android","urban",1,17
"7994","TRUE",9,35,1.7,"android","urban",1,10
"8003","FALSE",0,57,1.65,"android","urban",1,3
"8017","FALSE",0,52,2.66,"ios","urban",1,0
"8023","FALSE",0,42,2.75,"ios","urban",0,9
"8033","FALSE",0,39,1.56,"android","urban",1,3
"8054","FALSE",0,28,2.0272,"ios","urban",1,1
"8063","FALSE",0,38,4,"ios","urban",1,8
"8074","FALSE",0,55,6.7,"ios","urban",1,0
"8093","TRUE",0,20,3,"android","urban",1,3
"8114","FALSE",0,27,3.18,"android","urban",0,0
"8133","FALSE",1,26,1.7305,"android","urban",1,10
"8145","FALSE",0,26,2.4,"android","urban",1,18
"8155","TRUE",1,32,2.25,"android","urban",0,13
"8174","FALSE",0,35,3,"android","urban",0,2
"8184","FALSE",0,28,2.65,"android","urban",1,0
"8205","FALSE",0,39,4.7,"ios","urban",1,10
"8234","FALSE",1,44,2.77,"ios","urban",1,14
"8316","FALSE",0,24,2.35,"android","urban",1,9
"8334","FALSE",0,32,10.9999,"android","urban",1,0
"8345","FALSE",0,62,2.6545,"android","urban",1,1
"8353","FALSE",1,36,7.35,"android","urban",0,14
"8364","FALSE",0,23,3.2,"android","urban",1,0
"8373","FALSE",0,28,6.2,"ios","urban",1,9
"8403","FALSE",0,51,1.75,"android","urban",1,1
"8415","TRUE",0,24,2.425,"android","rest",1,1
"8453","FALSE",0,32,3.1,"android","urban",1,3
"8486","TRUE",0,36,4.1,"ios","urban",1,0
"8504","FALSE",0,26,2.8,"android","urban",1,3
"8516","FALSE",0,42,5.1,"android","urban",1,4
"8545","FALSE",0,32,2.3,"android","urban",1,6
"8604","FALSE",0,27,2.5224,"android","urban",1,3
"8615","FALSE",0,27,2.2,"android","urban",0,2
"8625","FALSE",0,32,3.2,"android","urban",1,1
"8644","FALSE",0,46,1.8,"android","urban",1,2
"8654","TRUE",2,47,2.35,"android","urban",1,4
"8663","FALSE",0,23,1.82,"android","urban",1,2
"8684","TRUE",12,30,2.6,"android","urban",1,14
"8693","FALSE",0,21,2.15,"android","urban",1,0
"8714","FALSE",0,37,2,"android","urban",0,3
"8736","FALSE",1,46,3.5,"ios","urban",0,5
"8772","FALSE",0,21,2.1,"ios","urban",1,5
"8815","TRUE",1,26,2,"ios","urban",1,7
"8824","FALSE",0,30,3,"android","urban",1,1
"8873","FALSE",1,30,2.45,"android","urban",1,13
"8904","TRUE",0,22,2.5,"android","urban",0,0
"8915","FALSE",3,33,3.5091,"android","urban",1,9
"8942","TRUE",1,37,1.85,"android","urban",1,2
"8974","FALSE",0,24,3,"android","urban",1,0
"8992","FALSE",0,26,1.7,"android","urban",1,8
"9017","FALSE",0,41,2.5685,"android","urban",1,3
"9072","FALSE",0,26,2.9,"android","urban",1,0
"9105","FALSE",0,28,3.4,"android","urban",1,4
"9117","TRUE",4,22,2.1,"ios","urban",1,10
"9125","FALSE",0,28,3.2,"android","urban",1,2
"9224","FALSE",0,32,4.5,"android","urban",1,4
"9263","FALSE",0,41,5,"android","urban",1,19
"9316","FALSE",0,25,2.656,"ios","urban",1,0
"9333","TRUE",0,28,2,"android","urban",1,0
"9375","FALSE",0,40,1.7123,"android","urban",1,0
"9384","FALSE",0,26,4,"android","urban",0,5
"9394","FALSE",0,25,2.16,"android","urban",0,2
"9414","FALSE",0,38,7,"ios","urban",1,5
"9432","FALSE",0,42,3,"ios","urban",1,7
"9453","TRUE",0,23,2.07,"android","urban",1,0
"9462","FALSE",0,19,2.8,"ios","urban",0,0
"9483","FALSE",0,34,2.1888,"android","urban",1,7
"9496","TRUE",14,48,2,"ios","urban",1,15
"9505","TRUE",1,49,2.7,"android","rest",1,3
"9516","FALSE",0,29,2.69,"android","urban",0,0
"9524","FALSE",1,41,3.73,"ios","urban",1,7
"9535","FALSE",0,33,2,"ios","urban",0,2
"9553","FALSE",0,38,5.5,"ios","urban",1,9
"9561","FALSE",0,37,5.92,"ios","urban",1,7
"9574","FALSE",1,44,7.6,"ios","urban",1,11
"9583","FALSE",0,18,2.82,"android","urban",0,1
"9604","FALSE",0,48,2.6611,"ios","urban",1,8
"9623","FALSE",0,33,4,"ios","urban",1,4
"9646","FALSE",0,38,5.6,"ios","urban",0,7
"9685","FALSE",2,46,10.032,"ios","urban",1,15
"9703","FALSE",0,23,3.5,"android","rest",1,3
"9716","FALSE",0,24,3.9,"android","urban",1,0
"9724","FALSE",0,18,2.5,"android","urban",0,1
"9733","FALSE",0,49,5.2,"ios","urban",1,11
"9743","TRUE",0,48,1.5,"ios","urban",1,0
"9763","FALSE",0,58,4.1,"ios","urban",1,15
"9784","FALSE",0,26,4.38,"ios","urban",1,6
"9793","TRUE",5,38,2.4852,"android","urban",1,10
"9804","FALSE",1,30,6.6,"ios","urban",1,14
"9843","FALSE",0,46,5.8,"ios","urban",1,6
"9853","FALSE",0,26,2.5,"android","urban",0,0
"9874","TRUE",0,80,1.5,"android","urban",1,0
"9905","FALSE",0,42,4.7,"ios","rest",1,2
"9916","FALSE",0,49,3.3,"ios","urban",1,0
"9923","FALSE",0,44,5.8,"ios","urban",1,16
"9963","FALSE",0,24,3.06,"android","urban",1,0
"10017","FALSE",0,34,2.37,"ios","urban",1,13
"10074","FALSE",0,46,3.224,"ios","urban",0,9
"10094","TRUE",3,35,2.67,"android","urban",1,25
"10124","FALSE",0,33,3.7,"ios","urban",1,15
"10134","FALSE",0,39,3.3,"ios","urban",1,19
"10165","TRUE",0,30,3.12,"android","urban",0,5
"10176","FALSE",0,43,2.59,"ios","rest",1,5
"10182","FALSE",2,29,2.1,"ios","urban",0,5
"10216","FALSE",0,46,4.4,"ios","urban",1,18
"10231","FALSE",0,31,2.98,"android","urban",1,9
"10253","TRUE",0,37,1.8339,"android","urban",1,0
"10283","FALSE",0,28,3.9,"ios","urban",1,17
"10294","TRUE",5,27,1.8,"android","urban",1,7
"10334","FALSE",0,41,4.77,"ios","urban",1,10
"10344","FALSE",0,39,4.2,"ios","urban",1,5
"10363","FALSE",0,25,2,"ios","rest",0,10
"10385","FALSE",0,61,5,"ios","urban",0,0
"10394","FALSE",0,44,4,"ios","rest",1,12
"10416","FALSE",0,41,2.7246,"android","urban",1,14
"10422","FALSE",0,21,1.8,"android","urban",0,0
"10443","TRUE",0,27,2.1,"android","urban",1,18
"10452","TRUE",0,34,2.55,"android","urban",1,0
"10481","FALSE",0,35,3,"android","urban",0,16
"10516","FALSE",0,36,4,"ios","urban",1,11
"10524","FALSE",0,43,6.2,"ios","urban",1,14
"10534","FALSE",0,23,2.2,"android","urban",1,3
"10546","TRUE",1,28,2,"android","urban",1,2
"10554","FALSE",1,45,5.8,"ios","urban",1,16
"10561","FALSE",0,31,1.8,"android","urban",1,10
"10584","FALSE",0,24,2.1,"ios","urban",1,14
"10594","TRUE",0,23,2.7456,"android","urban",1,9
"10601","FALSE",1,55,3.7,"ios","urban",1,4
"10613","FALSE",0,35,4.815,"ios","urban",1,18
"10635","FALSE",0,39,2.4,"android","urban",1,7
"10664","FALSE",0,28,4,"ios","rest",1,13
"10695","FALSE",0,25,2.45,"android","urban",1,6
"10703","FALSE",0,51,4.53,"ios","urban",0,5
"10723","FALSE",1,36,3.85,"android","urban",1,8
"10752","TRUE",3,33,3,"ios","urban",1,7
"10763","FALSE",0,22,2.3,"ios","urban",1,10
"10802","FALSE",0,28,2.04,"ios","urban",1,4
"10814","FALSE",1,36,1.68,"ios","urban",1,12
"10844","FALSE",0,26,3.5,"android","urban",0,2
"10874","FALSE",0,21,2,"android","urban",1,1
"10881","FALSE",2,42,7.1195,"ios","urban",1,6
"10894","TRUE",2,25,1.85,"android","urban",0,3
"10905","FALSE",0,32,1.6,"android","urban",1,3
"10915","FALSE",0,34,4.85,"ios","urban",1,12
"10935","TRUE",1,27,2.7,"android","urban",0,6
"10964","TRUE",0,33,3.7,"ios","urban",1,0
"10973","FALSE",0,19,1.9,"android","urban",0,1
"10994","FALSE",0,25,3.75,"ios","urban",1,11
"11004","FALSE",0,46,4.5,"ios","urban",1,9
"11014","TRUE",4,38,3.7,"android","urban",1,11
"11042","TRUE",2,26,2.07,"android","urban",0,7
"11053","FALSE",0,31,5.1,"ios","urban",1,9
"11063","TRUE",3,40,4.0128,"android","urban",1,17
"11094","TRUE",0,46,5,"ios","urban",1,14
"11105","TRUE",1,28,2.5,"android","urban",1,6
"11132","FALSE",1,43,3.6,"ios","urban",1,22
"11143","FALSE",0,44,2.95,"android","urban",1,13
"11153","FALSE",0,38,2.385,"ios","rest",1,13
"11184","FALSE",0,23,1.56,"ios","urban",0,7
"11224","FALSE",0,37,3.84,"android","urban",1,0
"11232","TRUE",1,63,2.1375,"ios","urban",1,7
"11246","TRUE",0,23,2.4,"android","urban",1,0
"11253","FALSE",0,24,2.4,"android","urban",1,0
"11274","TRUE",0,28,1.548,"android","urban",0,1
"11282","TRUE",1,52,2,"ios","urban",1,7
"11318","FALSE",0,39,5.1,"ios","urban",0,22
"11323","FALSE",0,32,2,"ios","urban",1,2
"11335","FALSE",0,33,3.6,"android","urban",1,9
"11342","TRUE",0,25,3.3984,"ios","urban",0,4
"11353","FALSE",0,42,4.2,"ios","urban",1,14
"11372","TRUE",0,33,1.939,"android","urban",1,5
"11385","FALSE",0,34,2.9,"ios","urban",1,8
"11402","TRUE",0,27,4.9,"android","urban",1,0
"11434","TRUE",1,21,2.625,"android","rest",1,2
"11454","FALSE",0,28,2.652,"ios","urban",1,3
"11465","FALSE",0,44,2.8,"ios","urban",1,1
"11483","FALSE",0,29,5,"ios","urban",1,0
"11524","TRUE",0,42,3.4,"ios","urban",1,9
"11633","TRUE",2,31,2.5,"android","urban",1,18
"11644","FALSE",0,33,2.1,"android","urban",0,0
"11654","FALSE",1,33,6,"android","urban",0,17
"11663","FALSE",0,26,1.56,"android","urban",1,13
"11784","FALSE",0,54,2.5,"ios","urban",0,13
"11823","FALSE",0,25,2.2,"ios","urban",1,6
"11842","TRUE",2,48,6.8,"ios","rest",0,20
"11853","TRUE",0,36,4.5,"ios","urban",0,0
"11872","FALSE",0,35,5,"ios","urban",1,0
"11892","FALSE",0,47,10.4,"ios","urban",0,0
"11903","TRUE",0,20,1.56,"ios","urban",0,3
"11916","TRUE",9,30,2.3,"android","rest",1,9
"11952","FALSE",0,0,1.6,"android","urban",1,9
"11964","FALSE",0,25,1.51,"ios","urban",1,2
"11994","FALSE",0,25,3,"android","urban",0,0
"12003","FALSE",1,23,2.2,"ios","urban",0,9
"12044","TRUE",2,25,2.2,"android","urban",1,8
"12064","FALSE",0,46,2.4,"ios","urban",1,11
"12083","FALSE",0,54,6.8,"android","urban",1,15
"12103","FALSE",0,32,2.7,"android","urban",1,0
"12115","FALSE",1,44,3.5,"ios","urban",0,19
"12123","TRUE",0,32,2.1,"android","urban",1,2
"12135","FALSE",0,23,2.5,"android","urban",1,1
"12145","FALSE",0,28,5.47,"ios","urban",1,0
"12165","FALSE",0,22,1.65,"android","urban",1,3
"12175","FALSE",0,34,9.2,"ios","urban",1,7
"12182","FALSE",1,55,7.29,"ios","urban",1,9
"12203","FALSE",0,40,3.624,"ios","urban",1,19
"12216","FALSE",0,26,5.3,"ios","urban",1,20
"12245","FALSE",0,39,2.136,"android","urban",1,14
"12304","FALSE",0,33,2.8,"ios","urban",1,20
"12323","FALSE",0,28,2.8,"android","urban",1,19
"12333","FALSE",0,31,2.8,"ios","urban",1,17
"12414","FALSE",0,22,1.8,"android","urban",0,1
"12454","TRUE",0,23,2.05,"android","urban",0,4
"12474","TRUE",2,34,3.8,"ios","urban",1,11
"12494","FALSE",0,29,3.6,"ios","rest",1,10
"12504","FALSE",0,31,4.3,"ios","urban",1,7
"12522","FALSE",0,38,2.6,"android","urban",1,16
"12532","TRUE",1,34,4.1,"ios","urban",1,15
"12551","FALSE",0,27,2.4,"android","urban",1,1
"12574","FALSE",0,34,1.8,"android","urban",1,8
"12584","FALSE",0,38,5.1,"android","urban",1,7
"12624","FALSE",0,23,1.8,"android","urban",1,0
"12653","FALSE",0,29,2.95,"android","urban",1,4
"12721","FALSE",0,27,5.77,"ios","urban",1,11
"12734","FALSE",0,43,2.4317,"android","urban",1,28
"12783","FALSE",0,26,2.5,"ios","urban",1,13
"12805","FALSE",0,28,3.5,"ios","urban",1,11
"12863","TRUE",2,35,2.25,"android","urban",1,3
"12873","FALSE",1,49,6,"ios","urban",1,19
"12904","FALSE",0,41,3.2,"android","urban",1,2
"12924","FALSE",0,22,1.75,"android","urban",1,0
"12944","FALSE",0,40,2.5,"android","urban",1,4
"12952","FALSE",0,32,2.55,"android","urban",1,7
"12963","FALSE",0,33,3.26,"android","urban",1,18
"12974","FALSE",1,23,3.6,"android","urban",1,20
"12991","FALSE",0,58,4.4,"ios","rest",1,12
"13004","FALSE",0,39,3.2,"ios","urban",1,19
"13021","TRUE",0,24,1.636,"android","urban",1,0
"13033","FALSE",0,30,2.7,"android","urban",1,8
"13044","FALSE",0,34,3.5,"ios","urban",0,10
"13063","FALSE",0,38,6.5,"ios","urban",1,9
"13072","FALSE",0,20,2,"android","urban",1,6
"13084","FALSE",0,36,3.58,"ios","urban",1,7
"13093","FALSE",0,26,2.5,"android","urban",1,10
"13116","TRUE",0,31,2.512,"android","rest",0,4
"13172","FALSE",0,41,4.6,"ios","urban",1,2
"13182","FALSE",0,33,3.7,"android","rest",1,7
"1328","FALSE",0,38,4.52,"ios","urban",1,12
"3104","FALSE",0,34,4.5,"ios","urban",1,5
"5107","FALSE",0,32,9.7867,"ios","urban",1,5
"8106","FALSE",0,29,2.37,"ios","urban",1,3
"11106","FALSE",0,30,3.95,"ios","urban",1,20
"12100","TRUE",0,42,1.98,"ios","urban",1,0
"1517","FALSE",0,35,1.908,"ios","urban",0,5
"1716","FALSE",0,40,4,"ios","urban",1,0
"2018","TRUE",3,46,3.4,"android","urban",1,10
"2119","FALSE",0,35,2.35,"ios","urban",1,1
"2217","TRUE",1,25,1.875,"android","urban",0,2
"2316","FALSE",0,34,2,"ios","urban",1,0
"2418","FALSE",1,36,4,"android","urban",1,22
"2514","FALSE",0,43,5.14,"ios","urban",1,17
"2615","FALSE",0,30,4.506,"android","urban",1,7
"2816","FALSE",0,22,1.5,"android","urban",1,6
"3117","FALSE",0,22,2.0272,"android","urban",0,5
"3216","FALSE",1,29,3.2,"android","urban",1,6
"3317","TRUE",1,25,3.15,"ios","urban",1,5
"3616","FALSE",0,43,3.5412,"ios","urban",1,15
"4017","FALSE",0,28,4.6,"ios","urban",1,13
"4118","FALSE",0,26,3,"ios","urban",1,10
"4216","FALSE",0,23,2.585,"android","urban",1,1
"4416","FALSE",0,30,1.85,"android","urban",1,12
"4715","FALSE",0,36,2,"android","urban",1,4
"4818","TRUE",0,38,3.2628,"android","urban",0,1
"5015","FALSE",0,28,7,"ios","urban",1,13
"5116","TRUE",0,50,3.6,"android","urban",0,0
"5316","FALSE",0,21,1.7,"android","urban",1,4
"5616","FALSE",1,33,3,"android","urban",0,5
"6014","FALSE",0,21,1.5,"android","urban",1,4
"6214","FALSE",0,27,2.28,"android","urban",1,5
"6616","TRUE",0,26,2.5,"android","rest",0,0
"6718","FALSE",0,41,6,"android","rest",1,16
"7018","FALSE",0,25,3.074,"android","urban",1,0
"7315","FALSE",0,33,3.248,"android","urban",0,2
"7515","FALSE",0,27,2.2,"android","urban",1,10
"7616","TRUE",1,24,4.1,"android","urban",0,4
"7919","FALSE",0,0,3.05,"android","urban",1,5
"8215","FALSE",1,55,2.64,"ios","urban",1,19
"8416","FALSE",0,29,2.4,"android","urban",1,4
"8616","FALSE",0,41,7.24,"ios","urban",1,13
"8916","TRUE",0,24,2.304,"android","urban",1,0
"9118","TRUE",2,34,2.4875,"android","urban",1,3
"9614","TRUE",0,22,1.56,"android","urban",1,2
"9717","FALSE",1,33,6,"ios","urban",1,6
"9815","FALSE",1,25,3.6,"android","urban",1,4
"10114","FALSE",1,35,9.9999,"ios","urban",1,29
"10316","TRUE",0,21,2.9,"android","urban",1,3
"10417","FALSE",0,25,1.8,"android","urban",0,9
"10517","FALSE",0,31,4.2,"ios","urban",1,0
"10614","FALSE",0,23,3.92,"android","urban",1,0
"11218","FALSE",0,42,5,"android","urban",1,5
"11319","FALSE",0,28,2.4,"android","urban",1,29
"11416","FALSE",0,46,13.5,"ios","urban",1,9
"11613","FALSE",1,37,3.9,"android","urban",1,4
"12018","FALSE",0,40,4.3,"android","urban",1,4
"12116","TRUE",4,23,9.9999,"android","urban",1,5
"12410","FALSE",0,41,2.6,"ios","urban",1,3
"12512","FALSE",1,19,1.66,"ios","urban",1,2
"12816","FALSE",0,20,1.74,"android","urban",1,11
"1329","TRUE",0,53,4.9,"ios","rest",0,1
"1373","FALSE",0,18,1.968,"android","urban",0,2
"1384","FALSE",0,22,3.3,"android","urban",1,8
"1396","FALSE",0,21,1.5896,"android","urban",1,16
"1404","FALSE",0,42,3.6,"android","rest",0,14
"1414","FALSE",0,36,3,"android","urban",1,6
"1485","FALSE",0,36,3.5822,"ios","urban",1,10
"1495","FALSE",1,44,4,"ios","urban",1,13
"1503","FALSE",3,43,6.72,"ios","urban",1,27
